INSTRUMENT,REF_THEO,REF_UNDERLYING_PRICE,DELTA,GAMMA
SPXW  220630P04050000,61.5487445,4422.75,-0.2441137,0.0004383
SPXW  220630P04055000,62.3753488,4422.75,-0.2469037,0.0004367
SPXW  220630P04060000,63.2124102,4422.75,-0.2497041,0.0004351
SPXW  220630P04065000,64.0605498,4422.75,-0.2525156,0.0004333
SPXW  220630P04070000,64.9182894,4422.75,-0.2553355,0.0004314
SPXW  220630P04075000,65.7864191,4422.75,-0.2581649,0.0004295
SPXW  220630P04080000,66.6647403,4422.75,-0.2610033,0.0004275
SPXW  220630P04085000,67.5533914,4422.75,-0.2638505,0.0004255
SPXW  220630P04090000,68.4529909,4422.75,-0.2667072,0.0004233
SPXW  220630P04095000,69.3630689,4422.75,-0.2695725,0.0004211
SPXW  220630P04100000,70.2837254,4422.75,-0.2724463,0.0004189
SPXW  220630P04105000,71.213482,4422.75,-0.2753263,0.0004165
SPXW  220630P04110000,72.1552944,4422.75,-0.2782165,0.0004141
SPXW  220630P04115000,73.1080391,4422.75,-0.281115,0.0004117
SPXW  220630P04120000,74.0717782,4422.75,-0.2840218,0.0004092
SPXW  220630P04125000,75.0467735,4422.75,-0.2869369,0.0004066
SPXW  220630P04130000,76.032553,4422.75,-0.2898583,0.0004032
SPXW  220630P04135000,77.029881,4422.75,-0.2927839,0.0003998
SPXW  220630P04140000,78.0379077,4422.75,-0.295713,0.0003967
SPXW  220630P04145000,79.0573626,4422.75,-0.2986473,0.0003941
SPXW  220630P04150000,80.0883346,4422.75,-0.3015876,0.0003918
SPXW  220630P04155000,81.1306909,4422.75,-0.3045343,0.0003899
SPXW  220630P04160000,82.1842684,4422.75,-0.3074881,0.0003883
SPXW  220630P04165000,83.2495239,4422.75,-0.3104503,0.0003872
SPXW  220630P04170000,84.3261244,4422.75,-0.3134213,0.0003865
SPXW  220630P04175000,85.4143286,4422.75,-0.3164022,0.0003862
SPXW  220630P04180000,86.5140811,4422.75,-0.3193939,0.0003863
SPXW  220630P04185000,87.6258373,4422.75,-0.3223977,0.0003868
SPXW  220630P04190000,88.7489219,4422.75,-0.3254138,0.0003877
SPXW  220630P04195000,89.8838777,4422.75,-0.3284437,0.000389
SPXW  220630P04200000,91.0309436,4422.75,-0.3314887,0.0003908
SPXW  220630P04205000,92.1893644,4422.75,-0.3345489,0.000393
SPXW  220630P04210000,93.3598827,4422.75,-0.3376262,0.0003956
SPXW  220630P04215000,94.542533,4422.75,-0.3407216,0.0003987
SPXW  220630P04220000,95.7366508,4422.75,-0.3438356,0.0004022
SPXW  220630P04225000,96.9430524,4422.75,-0.34697,0.0004061
SPXW  220630P04230000,98.1611819,4422.75,-0.3501256,0.0004105
SPXW  220630P04235000,99.3929031,4422.75,-0.3533049,0.0004153
SPXW  220630P04240000,100.6356817,4422.75,-0.3565072,0.0004206
SPXW  220630P04245000,101.8911139,4422.75,-0.3597348,0.0004263
SPXW  220630P04250000,103.1589163,4422.75,-0.3629888,0.0004324
SPXW  220630P04255000,104.4395133,4422.75,-0.3662708,0.000439
SPXW  220630P04260000,105.7327195,4422.75,-0.3695819,0.000446
SPXW  220630P04265000,107.038487,4422.75,-0.3729233,0.0004534
SPXW  220630P04270000,108.3569454,4422.75,-0.3762964,0.0004613
SPXW  220630P04275000,109.6883573,4422.75,-0.3797029,0.0004696
SPXW  220630P04280000,111.032397,4422.75,-0.3831437,0.0004784
SPXW  220630P04285000,112.3895053,4422.75,-0.3866206,0.0004876
SPXW  220630P04290000,113.7590573,4422.75,-0.3901375,0.0004992
SPXW  220630P04295000,115.1424214,4422.75,-0.3937083,0.0005118
SPXW  220630P04300000,116.5393993,4422.75,-0.397333,0.0005233
SPXW  220630P04305000,117.9496022,4422.75,-0.4010096,0.0005338
SPXW  220630P04310000,119.3733764,4422.75,-0.4047364,0.0005433
SPXW  220630P04315000,120.8112071,4422.75,-0.4085116,0.0005516
SPXW  220630P04320000,122.2627177,4422.75,-0.4123332,0.000559
SPXW  220630P04325000,123.729021,4422.75,-0.4161997,0.0005653
SPXW  220630P04330000,125.2106465,4422.75,-0.4201093,0.0005705
SPXW  220630P04335000,126.7064246,4422.75,-0.4240595,0.0005748
SPXW  220630P04340000,128.2176,4422.75,-0.4280489,0.000578
SPXW  220630P04345000,129.744034,4422.75,-0.4320753,0.0005802
SPXW  220630P04350000,131.2862019,4422.75,-0.4361369,0.0005813
SPXW  220630P04355000,132.8444576,4422.75,-0.4402319,0.0005815
SPXW  220630P04360000,134.4193443,4422.75,-0.4443581,0.0005807
SPXW  220630P04365000,136.0102891,4422.75,-0.4485136,0.0005789
SPXW  220630P04370000,137.6179999,4422.75,-0.4526965,0.0005762
SPXW  220630P04375000,139.2429106,4422.75,-0.4569048,0.0005725
SPXW  220630P04380000,140.8848459,4422.75,-0.4611365,0.0005679
SPXW  220630P04385000,142.5442448,4422.75,-0.4653897,0.0005624
SPXW  220630P04390000,144.2222143,4422.75,-0.4696626,0.000556
SPXW  220630P04395000,145.9179809,4422.75,-0.4739531,0.0005487
SPXW  220630P04400000,147.6325369,4422.75,-0.4782595,0.0005406
SPXW  220630P04405000,149.3655683,4422.75,-0.4825797,0.0005317
SPXW  220630P04410000,151.1171415,4422.75,-0.486912,0.000522
SPXW  220630P04415000,152.8890955,4422.75,-0.4912545,0.0005115
SPXW  220630P04420000,154.6802083,4422.75,-0.4956055,0.0005003
SPXW  220630P04425000,156.4911789,4422.75,-0.4999679,0.0004933
SPXW  220630P04430000,158.322761,4422.75,-0.5043917,0.0004959
SPXW  220630P04435000,160.1752226,4422.75,-0.5088935,0.000499
SPXW  220630P04440000,162.0495848,4422.75,-0.5134741,0.0005025
SPXW  220630P04445000,163.9462569,4422.75,-0.5181345,0.0005064
SPXW  220630P04450000,165.8659028,4422.75,-0.5228754,0.0005108
SPXW  220630P04455000,167.8091261,4422.75,-0.5276975,0.0005156
SPXW  220630P04460000,169.7772659,4422.75,-0.5326011,0.0005207
SPXW  220630P04465000,171.7707131,4422.75,-0.5375867,0.0005263
SPXW  220630P04470000,173.7894875,4422.75,-0.5426549,0.0005322
SPXW  220630P04475000,175.834942,4422.75,-0.5478057,0.0005384
SPXW  220630P04480000,177.9080049,4422.75,-0.5530389,0.0005449
SPXW  220630P04485000,180.0087811,4422.75,-0.5583547,0.0005517
SPXW  220630P04490000,182.1379805,4422.75,-0.563753,0.0005588
SPXW  220630P04495000,184.2970508,4422.75,-0.5692329,0.0005661
SPXW  220630P04500000,186.4860219,4422.75,-0.5747942,0.0005736
SPXW  220630P04505000,188.7062556,4422.75,-0.5804357,0.0005813
SPXW  220630P04510000,190.9579977,4422.75,-0.5861568,0.0005891
SPXW  220630P04515000,193.2426411,4422.75,-0.5919559,0.000597
SPXW  220630P04520000,195.5595661,4422.75,-0.5978327,0.000605
SPXW  220630P04525000,197.9099202,4422.75,-0.6037854,0.0006131
SPXW  220630P04530000,200.2950746,4422.75,-0.6098117,0.0006212
SPXW  220630P04535000,202.7158389,4422.75,-0.6159094,0.0006292
SPXW  220630P04540000,205.1720749,4422.75,-0.6220772,0.0006373
SPXW  220630P04545000,207.6646684,4422.75,-0.6283127,0.0006452
SPXW  220630P04550000,210.194248,4422.75,-0.6346131,0.000653
SPXW  220630P04555000,212.7608054,4422.75,-0.6409765,0.0006606
SPXW  220630P04560000,215.365772,4422.75,-0.6473989,0.0006681
SPXW  220630P04565000,218.0090368,4422.75,-0.6538781,0.0006753
SPXW  220630P04570000,220.6919841,4422.75,-0.6604136,0.0006846
SPXW  220630P04575000,223.4143948,4422.75,-0.6670185,0.0006947
SPXW  220630P04580000,226.1770458,4422.75,-0.673689,0.0007041
SPXW  220630P04585000,228.9806303,4422.75,-0.6804191,0.0007126
SPXW  220630P04590000,231.8259897,4422.75,-0.6872024,0.0007204
SPXW  220630P04595000,234.7129094,4422.75,-0.6940338,0.0007273
SPXW  220630P04600000,237.642659,4422.75,-0.7009057,0.0007333
SPXW  220630P04605000,240.6147986,4422.75,-0.7078129,0.0007384
SPXW  220630P04610000,243.6299974,4422.75,-0.7147481,0.0007426
SPXW  220630P04615000,246.6885153,4422.75,-0.7217047,0.0007459
SPXW  220630P04620000,249.7910854,4422.75,-0.7286747,0.0007482
SPXW  220630P04625000,252.9377085,4422.75,-0.7356513,0.0007496
SPXW  220630P04630000,256.1286989,4422.75,-0.7426271,0.00075
SPXW  220630P04635000,259.3635776,4422.75,-0.749596,0.0007494
SPXW  220630P04640000,262.6428303,4422.75,-0.7565499,0.0007479
SPXW  220630P04645000,265.9661309,4422.75,-0.7634821,0.0007453
SPXW  220630P04650000,269.3347424,4422.75,-0.7703822,0.0007418
SPXW  220630P04655000,272.7474551,4422.75,-0.7772456,0.0007374
SPXW  220630P04660000,276.2045839,4422.75,-0.784064,0.000732
SPXW  220630P04665000,279.7062202,4422.75,-0.7908292,0.0007257
SPXW  220630P04670000,283.2513648,4422.75,-0.7975363,0.0007185
SPXW  220630P04675000,286.8403802,4422.75,-0.8041766,0.0007103
SPXW  220630P04680000,290.4733303,4422.75,-0.8107421,0.0007014
SPXW  220630P04685000,294.1495225,4422.75,-0.8172272,0.0006916
SPXW  220630P04690000,297.8675646,4422.75,-0.8236282,0.000681
SPXW  220630P04695000,301.6280433,4422.75,-0.829936,0.0006697
SPXW  220630P04700000,305.4308257,4422.75,-0.8361436,0.0006577
SPXW  220630P04705000,309.274286,4422.75,-0.8422486,0.000645
SPXW  220630P04710000,313.1586112,4422.75,-0.8482369,0.0006274
SPXW  220630P04715000,317.0827451,4422.75,-0.8540578,0.0006045
SPXW  220630P04720000,321.0457954,4422.75,-0.8597009,0.0005819
SPXW  220630P04725000,325.047093,4422.75,-0.8651665,0.0005596
SPXW  220630P04730000,329.0844927,4422.75,-0.8704597,0.0005378
SPXW  220630P04735000,333.1584373,4422.75,-0.8755778,0.0005164
SPXW  220630P04740000,337.2668661,4422.75,-0.8805261,0.0004954
SPXW  220630P04745000,341.4096727,4422.75,-0.8853039,0.0004749
SPXW  220630P04750000,345.5832519,4422.75,-0.8899227,0.0004549
SPXW  220630P04755000,349.7894801,4422.75,-0.8943754,0.0004354
SPXW  220630P04760000,354.0250188,4422.75,-0.8986731,0.0004164
SPXW  220630P04765000,358.2907237,4422.75,-0.9028125,0.0003979
SPXW  220630P04770000,362.5860152,4422.75,-0.9067954,0.00038
SPXW  220630P04775000,366.908455,4422.75,-0.9106305,0.0003626
SPXW  220630P04780000,371.2578886,4422.75,-0.9143183,0.0003458
SPXW  220630P04785000,375.6333065,4422.75,-0.9178628,0.0003295
SPXW  220630P04790000,380.0333399,4422.75,-0.9212694,0.0003138
SPXW  220630P04795000,384.4575767,4422.75,-0.92454,0.0002987
SPXW  220630P04800000,388.9047132,4422.75,-0.92768,0.0002841
SPXW  220630P04805000,393.3744078,4422.75,-0.9306913,0.0002701
SPXW  220630P04810000,397.8652115,4422.75,-0.9335801,0.0002566
SPXW  220630P04815000,402.3759052,4422.75,-0.9363518,0.0002436
SPXW  220630P04820000,406.9062341,4422.75,-0.9390083,0.0002311
SPXW  220630P04825000,411.4560872,4422.75,-0.9415508,0.0002192
SPXW  220630P04830000,416.0244184,4422.75,-0.9439843,0.0002078
SPXW  220630P04835000,420.6100762,4422.75,-0.9463143,0.0001969
SPXW  220630P04840000,425.2128682,4422.75,-0.9485423,0.0001865
SPXW  220630P04845000,429.8314656,4422.75,-0.9506748,0.0001765
SPXW  220630P04850000,434.4656715,4422.75,-0.9527144,0.0001673
SPXW  220630P04855000,439.1147131,4422.75,-0.9546671,0.0001586
SPXW  220630P04860000,443.7784872,4422.75,-0.9565343,0.0001503
SPXW  220630P04865000,448.4554727,4422.75,-0.9583228,0.0001424
SPXW  220630P04870000,453.145262,4422.75,-0.9600351,0.0001348
SPXW  220630P04875000,457.8479436,4422.75,-0.9616716,0.0001277
SPXW  220630P04880000,462.5633296,4422.75,-0.9632339,0.0001208
SPXW  220630P04885000,467.2897984,4422.75,-0.9647293,0.0001143
SPXW  220630P04890000,472.0276612,4422.75,-0.9661575,0.0001082
SPXW  220630P04895000,476.7764902,4422.75,-0.9675209,0.0001023
SPXW  220630P04900000,481.5351458,4422.75,-0.968825,0.0000967
SPXW  220630P04905000,486.3036301,4422.75,-0.9700705,0.0000914
SPXW  220630P04910000,491.0816171,4422.75,-0.9712596,0.0000864
SPXW  220630P04915000,495.8682062,4422.75,-0.9723966,0.0000817
SPXW  220630P04920000,500.6637419,4422.75,-0.9734809,0.0000772
SPXW  220630P04925000,505.4678891,4422.75,-0.9745146,0.000073
SPXW  220630P04930000,510.2794591,4422.75,-0.9755032,0.0000689
SPXW  220630P04935000,515.0988403,4422.75,-0.9764458,0.0000651
SPXW  220630P04940000,519.9253665,4422.75,-0.9773458,0.0000615
SPXW  220630P04945000,524.7585199,4422.75,-0.978206,0.0000581
SPXW  220630P04950000,529.59784,4422.75,-0.9790289,0.0000549
SPXW  220630P04955000,534.4433406,4422.75,-0.979815,0.0000519
SPXW  220630P04960000,539.295422,4422.75,-0.9805631,0.000049
SPXW  220630P04965000,544.1534229,4422.75,-0.9812767,0.0000463
SPXW  220630P04970000,549.0168547,4422.75,-0.9819583,0.0000438
SPXW  220630P04975000,553.8854122,4422.75,-0.9826095,0.0000413
SPXW  220630P04980000,558.759277,4422.75,-0.9832302,0.0000391
SPXW  220630P04985000,563.6379147,4422.75,-0.983823,0.0000369
SPXW  220630P04990000,568.5206154,4422.75,-0.9843913,0.0000349
SPXW  220630P04995000,573.4076704,4422.75,-0.9849343,0.000033
SPXW  220630P05000000,578.2988969,4422.75,-0.9854537,0.0000313
SPXW  220630P05005000,583.1941935,4422.75,-0.9859508,0.0000296
SPXW  220630P05010000,588.093367,4422.75,-0.9864266,0.0000281
SPXW  220630P05015000,592.9960874,4422.75,-0.9868827,0.0000266
SPXW  220630P05020000,597.9019746,4422.75,-0.9873208,0.0000252
SPXW  220630P05025000,602.8116715,4422.75,-0.9877387,0.0000239
SPXW  220630P05030000,607.7249751,4422.75,-0.9881371,0.0000226
SPXW  220630P05035000,612.641003,4422.75,-0.9885202,0.0000214
SPXW  220630P05040000,617.5602442,4422.75,-0.9888859,0.0000203
SPXW  220630P05045000,622.4829065,4422.75,-0.9892337,0.0000192
SPXW  220630P05050000,627.4070279,4422.75,-0.9895718,0.0000182
SPXW  220630P05055000,632.3338283,4422.75,-0.9898954,0.0000172
SPXW  220630P05060000,637.263204,4422.75,-0.9902051,0.0000163
SPXW  220715C03610000,839.4579628,4422.75,0.911338,0.000192
SPXW  220715C03620000,830.0748454,4422.75,0.908951,0.0001969
SPXW  220715C03625000,825.3893555,4422.75,0.9077351,0.0001994
SPXW  220715C03630000,820.7083299,4422.75,0.9065033,0.0002019
SPXW  220715C03640000,811.3584366,4422.75,0.9039942,0.000207
SPXW  220715C03650000,802.0263479,4422.75,0.9014212,0.0002123
SPXW  220715C03660000,792.7119714,4422.75,0.8987837,0.0002176
SPXW  220715C03670000,783.4156769,4422.75,0.8960806,0.000223
SPXW  220715C03675000,778.7748214,4422.75,0.8947033,0.0002258
SPXW  220715C03680000,774.1372043,4422.75,0.8933118,0.0002286
SPXW  220715C03690000,764.8788032,4422.75,0.8904726,0.0002343
SPXW  220715C03700000,755.6402909,4422.75,0.887563,0.0002401
SPXW  220715C03710000,746.421853,4422.75,0.8845819,0.000246
SPXW  220715C03720000,737.2239684,4422.75,0.8815282,0.000252
SPXW  220715C03725000,732.6327146,4422.75,0.8799739,0.000255
SPXW  220715C03730000,728.0466648,4422.75,0.8784012,0.0002581
SPXW  220715C03740000,718.8911427,4422.75,0.8751982,0.0002643
SPXW  220715C03750000,709.7566933,4422.75,0.8719202,0.0002706
SPXW  220715C03760000,700.644935,4422.75,0.8685636,0.0002771
SPXW  220715C03770000,691.5570603,4422.75,0.8651261,0.0002836
SPXW  220715C03775000,687.0214252,4422.75,0.8633779,0.0002869
SPXW  220715C03780000,682.4919422,4422.75,0.861609,0.0002902
SPXW  220715C03790000,673.4510978,4422.75,0.8580094,0.000297
SPXW  220715C03800000,664.4340824,4422.75,0.8543276,0.0003038
SPXW  220715C03810000,655.4420802,4422.75,0.8505612,0.0003107
SPXW  220715C03820000,646.4749779,4422.75,0.8467099,0.0003177
SPXW  220715C03825000,642.002376,4422.75,0.8447495,0.0003212
SPXW  220715C03830000,637.5355919,4422.75,0.8427685,0.0003248
SPXW  220715C03840000,628.6229755,4422.75,0.8387385,0.000332
SPXW  220715C03850000,619.7376054,4422.75,0.8346186,0.0003392
SPXW  220715C03860000,610.880138,4422.75,0.8304075,0.0003466
SPXW  220715C03870000,602.0515061,4422.75,0.8261034,0.000354
SPXW  220715C03875000,597.6478725,4422.75,0.8239166,0.0003577
SPXW  220715C03880000,593.2518965,4422.75,0.8217056,0.0003615
SPXW  220715C03890000,584.4829991,4422.75,0.8172113,0.000369
SPXW  220715C03900000,575.74489,4422.75,0.8126201,0.0003766
SPXW  220715C03910000,567.0381223,4422.75,0.807931,0.0003843
SPXW  220715C03920000,558.3635833,4422.75,0.8031626,0.0003852
SPXW  220715C03925000,554.0389125,4422.75,0.800763,0.0003848
SPXW  220715C03930000,549.7222275,4422.75,0.7983546,0.0003843
SPXW  220715C03940000,541.1140127,4422.75,0.7935104,0.0003831
SPXW  220715C03950000,532.5401665,4422.75,0.7886299,0.0003816
SPXW  220715C03960000,523.9990644,4422.75,0.7837176,0.0003798
SPXW  220715C03970000,515.4926984,4422.75,0.7787723,0.0003778
SPXW  220715C03975000,511.2526254,4422.75,0.7762877,0.0003767
SPXW  220715C03980000,507.0216065,4422.75,0.7737951,0.0003756
SPXW  220715C03990000,498.5861341,4422.75,0.7687875,0.000373
SPXW  220715C04000000,490.1858375,4422.75,0.7637519,0.0003702
SPXW  220715C04010000,481.8211772,4422.75,0.7586895,0.0003672
SPXW  220715C04020000,473.4927231,4422.75,0.7536012,0.0003639
SPXW  220715C04025000,469.3427711,4422.75,0.7510469,0.0003621
SPXW  220715C04030000,465.2025682,4422.75,0.7487389,0.000359
SPXW  220715C04040000,456.9489783,4422.75,0.7433477,0.0003566
SPXW  220715C04050000,448.7329677,4422.75,0.7381869,0.0003526
SPXW  220715C04060000,440.5554085,4422.75,0.7330038,0.0003483
SPXW  220715C04070000,432.416146,4422.75,0.7278002,0.0003439
SPXW  220715C04075000,428.3604577,4422.75,0.7251916,0.0003416
SPXW  220715C04080000,424.3139328,4422.75,0.7225789,0.0003393
SPXW  220715C04090000,416.251438,4422.75,0.7173379,0.0003345
SPXW  220715C04100000,408.2287341,4422.75,0.7120785,0.0003296
SPXW  220715C04110000,400.2460588,4422.75,0.7068015,0.0003245
SPXW  220715C04120000,392.3031158,4422.75,0.7015081,0.0003192
SPXW  220715C04125000,388.3467869,4422.75,0.6988553,0.0003165
SPXW  220715C04130000,384.4006353,4422.75,0.6961984,0.0003139
SPXW  220715C04140000,376.5386108,4422.75,0.6908732,0.0003084
SPXW  220715C04150000,368.7174939,4422.75,0.6855255,0.0003052
SPXW  220715C04160000,360.9383097,4422.75,0.6801386,0.0003036
SPXW  220715C04170000,353.2008801,4422.75,0.6747065,0.0003034
SPXW  220715C04175000,349.3485054,4422.75,0.6719711,0.0003038
SPXW  220715C04180000,345.5071944,4422.75,0.6692216,0.0003045
SPXW  220715C04190000,337.8564109,4422.75,0.6636782,0.0003071
SPXW  220715C04200000,330.2492857,4422.75,0.6580691,0.000311
SPXW  220715C04210000,322.6862747,4422.75,0.6523872,0.0003163
SPXW  220715C04220000,315.1692088,4422.75,0.646624,0.000323
SPXW  220715C04225000,311.4275783,4422.75,0.6437099,0.0003269
SPXW  220715C04230000,307.6973592,4422.75,0.6407728,0.0003312
SPXW  220715C04240000,300.2719248,4422.75,0.6348253,0.0003407
SPXW  220715C04250000,292.8939617,4422.75,0.628773,0.0003516
SPXW  220715C04260000,285.5638041,4422.75,0.622608,0.000364
SPXW  220715C04270000,278.2830808,4422.75,0.6163212,0.0003777
SPXW  220715C04275000,274.6602088,4422.75,0.6131301,0.000385
SPXW  220715C04280000,271.0502246,4422.75,0.6099052,0.0003927
SPXW  220715C04290000,263.869341,4422.75,0.6033494,0.0004091
SPXW  220715C04300000,256.738567,4422.75,0.5966459,0.0004265
SPXW  220715C04310000,249.6603801,4422.75,0.5897913,0.0004412
SPXW  220715C04320000,242.6343273,4422.75,0.5827986,0.0004522
SPXW  220715C04325000,239.1423742,4422.75,0.5792543,0.0004564
SPXW  220715C04330000,235.6639863,4422.75,0.5756805,0.0004598
SPXW  220715C04340000,228.7491256,4422.75,0.5684512,0.0004638
SPXW  220715C04350000,221.8914283,4422.75,0.5611241,0.0004645
SPXW  220715C04360000,215.0931526,4422.75,0.5537127,0.0004618
SPXW  220715C04370000,208.3553039,4422.75,0.5462309,0.0004558
SPXW  220715C04375000,205.0096459,4422.75,0.5424677,0.0004516
SPXW  220715C04380000,201.6794381,4422.75,0.538692,0.0004467
SPXW  220715C04390000,195.0674393,4422.75,0.5311094,0.0004346
SPXW  220715C04400000,188.5209256,4422.75,0.5234961,0.0004196
SPXW  220715C04410000,182.0405091,4422.75,0.5158647,0.0004018
SPXW  220715C04420000,175.6290687,4422.75,0.5082273,0.0003816
SPXW  220715C04425000,172.4495989,4422.75,0.5044076,0.0003739
SPXW  220715C04430000,169.287668,4422.75,0.5005387,0.0003777
SPXW  220715C04440000,163.0198143,4422.75,0.4925839,0.0003864
SPXW  220715C04450000,156.8301566,4422.75,0.4843348,0.0003965
SPXW  220715C04460000,150.7232112,4422.75,0.4757867,0.0004079
SPXW  220715C04470000,144.7046393,4422.75,0.4669365,0.0004205
SPXW  220715C04475000,141.7295913,4422.75,0.4623973,0.0004273
SPXW  220715C04480000,138.7782258,4422.75,0.4577818,0.0004342
SPXW  220715C04490000,132.9499079,4422.75,0.4483226,0.0004489
SPXW  220715C04500000,127.2244976,4422.75,0.4385602,0.0004643
SPXW  220715C04510000,121.6067906,4422.75,0.4284977,0.0004804
SPXW  220715C04520000,116.1028976,4422.75,0.4181409,0.0004969
SPXW  220715C04525000,113.3949926,4422.75,0.4128544,0.0005052
SPXW  220715C04530000,110.7167556,4422.75,0.4074968,0.0005137
SPXW  220715C04540000,105.4526309,4422.75,0.3965743,0.0005306
SPXW  220715C04550000,100.3165133,4422.75,0.3853867,0.0005474
SPXW  220715C04560000,95.3111846,4422.75,0.3739467,0.0005638
SPXW  220715C04570000,90.4422741,4422.75,0.3622724,0.0005798
SPXW  220715C04575000,88.0597204,4422.75,0.3563529,0.0005875
