instrument,average_theo
SPXW  220513C04040000,401.5970
SPXW  220513C04050000,392.3100
SPXW  220513C04060000,383.0623
SPXW  220513C04070000,373.8571
SPXW  220513C04075000,369.2704
SPXW  220513C04080000,364.6946
SPXW  220513C04090000,355.5751
SPXW  220513C04100000,346.5008
SPXW  220513C04110000,337.4743
SPXW  220513C04120000,328.4971
SPXW  220513C04125000,324.0269
SPXW  220513C04130000,319.5700
SPXW  220513C04140000,310.6970
SPXW  220513C04150000,301.8784
SPXW  220513C04160000,293.1173
SPXW  220513C04170000,284.4153
SPXW  220513C04175000,280.0877
SPXW  220513C04180000,275.7764
SPXW  220513C04185000,271.4810
SPXW  220513C04190000,267.2014
SPXW  220513C04195000,262.9383
SPXW  220513C04200000,258.6922
SPXW  220513C04205000,254.4642
SPXW  220513C04210000,250.2533
SPXW  220513C04215000,246.0605
SPXW  220513C04220000,241.8871
SPXW  220513C04225000,237.7299
SPXW  220513C04230000,233.5932
SPXW  220513C04235000,229.4758
SPXW  220513C04240000,225.3801
SPXW  220513C04245000,221.3004
SPXW  220513C04250000,217.2391
SPXW  220513C04255000,213.1995
SPXW  220513C04260000,209.1820
SPXW  220513C04265000,205.1862
SPXW  220513C04270000,201.2128
SPXW  220513C04275000,197.2614
SPXW  220513C04280000,193.3331
SPXW  220513C04285000,189.4286
SPXW  220513C04290000,185.5474
SPXW  220513C04295000,181.6890
SPXW  220513C04300000,177.8550
SPXW  220513C04305000,174.0453
SPXW  220513C04310000,170.2602
SPXW  220513C04315000,166.4996
SPXW  220513C04320000,162.7642
SPXW  220513C04325000,159.0545
SPXW  220513C04330000,155.3704
SPXW  220513C04335000,151.7119
SPXW  220513C04340000,148.0806
SPXW  220513C04345000,144.4839
SPXW  220513C04350000,140.9180
SPXW  220513C04355000,137.3780
SPXW  220513C04360000,133.8633
SPXW  220513C04365000,130.3747
SPXW  220513C04370000,126.9130
SPXW  220513C04375000,123.4792
SPXW  220513C04380000,120.0740
SPXW  220513C04385000,116.6975
SPXW  220513C04390000,113.3522
SPXW  220513C04395000,110.0379
SPXW  220513C04400000,106.7542
SPXW  220513C04405000,103.5036
SPXW  220513C04410000,100.2858
SPXW  220513C04415000,97.1032
SPXW  220513C04420000,93.9560
SPXW  220513C04425000,90.8452
SPXW  220513C04430000,87.7881
SPXW  220513C04435000,84.7739
SPXW  220513C04440000,81.8033
SPXW  220513C04445000,78.8763
SPXW  220513C04450000,75.9947
SPXW  220513C04455000,73.1597
SPXW  220513C04460000,70.3730
SPXW  220513C04465000,67.6353
SPXW  220513C04470000,64.9477
SPXW  220513C04475000,62.3120
SPXW  220513C04480000,59.7298
SPXW  220513C04485000,57.2019
SPXW  220513C04490000,54.7294
SPXW  220513C04495000,52.3138
SPXW  220513C04500000,49.9559
SPXW  220513C04505000,47.6568
SPXW  220513C04510000,45.4192
SPXW  220513C04515000,43.2456
SPXW  220513C04520000,41.1329
SPXW  220513C04525000,39.0830
SPXW  220513C04530000,37.0954
SPXW  220513C04535000,35.1712
SPXW  220513C04540000,33.3107
SPXW  220513C04545000,31.5141
SPXW  220513C04550000,29.7819
SPXW  220513C04555000,28.1146
SPXW  220513C04560000,26.5110
SPXW  220513C04565000,24.9711
SPXW  220513C04570000,23.4952
SPXW  220513C04575000,22.0827
SPXW  220513C04580000,20.7330
SPXW  220513C04585000,19.4452
SPXW  220513C04590000,18.2190
SPXW  220513C04595000,17.0442
SPXW  220513C04600000,15.9269
SPXW  220513C04605000,14.8686
SPXW  220513C04610000,13.8673
SPXW  220513C04615000,12.9214
SPXW  220513C04620000,12.0291
SPXW  220513C04625000,11.1878
SPXW  220513C04630000,10.3974
SPXW  220513C04635000,9.6537
SPXW  220513C04640000,8.9555
SPXW  220513C04650000,7.6904
SPXW  220513C04660000,6.5862
SPXW  220513C04670000,5.6271
SPXW  220513C04675000,5.1978
SPXW  220513C04680000,4.8001
SPXW  220513C04690000,4.0901
SPXW  220513C04700000,3.4839
SPXW  220513C04710000,2.9679
SPXW  220513C04720000,2.5290
SPXW  220513C04725000,2.3365
SPXW  220513C04750000,1.5824
SPXW  220513C04775000,1.0909
SPXW  220513C04800000,0.7644
SPXW  220513C04850000,0.3941
SPXW  220513C04875000,0.2858
SPXW  220513C04900000,0.2087
SPXW  220513C04925000,0.1543
SPXW  220513C04950000,0.1170
SPXW  220513C05000000,0.0782
SPXW  220513P02200000,0.0877
SPXW  220513P02400000,0.1461
SPXW  220513P02600000,0.2315
SPXW  220513P02800000,0.3711
SPXW  220513P02900000,0.4528
SPXW  220513P03000000,0.5863
SPXW  220513P03100000,0.7713
SPXW  220513P03150000,0.8772
SPXW  220513P03200000,0.9921
SPXW  220513P03250000,1.1188
SPXW  220513P03300000,1.2616
SPXW  220513P03350000,1.4272
SPXW  220513P03400000,1.6207
SPXW  220513P03450000,1.8447
SPXW  220513P03500000,2.1004
SPXW  220513P03550000,2.3947
SPXW  220513P03600000,2.7288
SPXW  220513P03650000,3.1172
SPXW  220513P03700000,3.5947
SPXW  220513P03750000,4.1994
SPXW  220513P03800000,4.9745
SPXW  220513P03850000,5.9948
SPXW  220513P03900000,7.3358
SPXW  220513P03925000,8.1627
SPXW  220513P03950000,9.1210
SPXW  220513P03975000,10.2368
SPXW  220513P04000000,11.5112
SPXW  220513P04010000,12.0748
SPXW  220513P04020000,12.6723
SPXW  220513P04025000,12.9842
SPXW  220513P04030000,13.3054
SPXW  220513P04040000,13.9757
SPXW  220513P04050000,14.6845
SPXW  220513P04060000,15.4325
SPXW  220513P04070000,16.2231
SPXW  220513P04075000,16.6343
SPXW  220513P04080000,17.0564
SPXW  220513P04090000,17.9327
SPXW  220513P04100000,18.8542
SPXW  220513P04110000,19.8233
SPXW  220513P04120000,20.8419
SPXW  220513P04125000,21.3696
SPXW  220513P04130000,21.9106
SPXW  220513P04140000,23.0334
SPXW  220513P04150000,24.2105
SPXW  220513P04160000,25.4452
SPXW  220513P04170000,26.7390
SPXW  220513P04175000,27.4093
SPXW  220513P04180000,28.0959
SPXW  220513P04185000,28.7983
SPXW  220513P04190000,29.5166
SPXW  220513P04195000,30.2514
SPXW  220513P04200000,31.0032
SPXW  220513P04205000,31.7731
SPXW  220513P04210000,32.5601
SPXW  220513P04215000,33.3651
SPXW  220513P04220000,34.1896
SPXW  220513P04225000,35.0303
SPXW  220513P04230000,35.8915
SPXW  220513P04235000,36.7720
SPXW  220513P04240000,37.6741
SPXW  220513P04245000,38.5924
SPXW  220513P04250000,39.5289
SPXW  220513P04255000,40.4872
SPXW  220513P04260000,41.4676
SPXW  220513P04265000,42.4697
SPXW  220513P04270000,43.4942
SPXW  220513P04275000,44.5407
SPXW  220513P04280000,45.6102
SPXW  220513P04285000,46.7036
SPXW  220513P04290000,47.8203
SPXW  220513P04295000,48.9598
SPXW  220513P04300000,50.1237
SPXW  220513P04305000,51.3118
SPXW  220513P04310000,52.5246
SPXW  220513P04315000,53.7620
SPXW  220513P04320000,55.0244
SPXW  220513P04325000,56.3125
SPXW  220513P04330000,57.6263
SPXW  220513P04335000,58.9657
SPXW  220513P04340000,60.3323
SPXW  220513P04345000,61.7335
SPXW  220513P04350000,63.1655
SPXW  220513P04355000,64.6234
SPXW  220513P04360000,66.1065
SPXW  220513P04365000,67.6159
SPXW  220513P04370000,69.1520
SPXW  220513P04375000,70.7161
SPXW  220513P04380000,72.3088
SPXW  220513P04385000,73.9302
SPXW  220513P04390000,75.5828
SPXW  220513P04395000,77.2664
SPXW  220513P04400000,78.9805
SPXW  220513P04405000,80.7278
SPXW  220513P04410000,82.5079
SPXW  220513P04415000,84.3232
SPXW  220513P04420000,86.1739
SPXW  220513P04425000,88.0610
SPXW  220513P04430000,90.0017
SPXW  220513P04435000,91.9854
SPXW  220513P04440000,94.0127
SPXW  220513P04445000,96.0836
SPXW  220513P04450000,98.1999
SPXW  220513P04455000,100.3627
SPXW  220513P04460000,102.5739
SPXW  220513P04465000,104.8341
SPXW  220513P04470000,107.1444
SPXW  220513P04475000,109.5066
SPXW  220513P04480000,111.9223
SPXW  220513P04485000,114.3922
SPXW  220513P04490000,116.9176
SPXW  220513P04495000,119.4999
SPXW  220513P04500000,122.1399
SPXW  220513P04505000,124.8387
SPXW  220513P04510000,127.5990
SPXW  220513P04515000,130.4232
SPXW  220513P04520000,133.3084
SPXW  220513P04525000,136.2564
SPXW  220513P04530000,139.2667
SPXW  220513P04535000,142.3404
SPXW  220513P04540000,145.4778
SPXW  220513P04545000,148.6790
SPXW  220513P04550000,151.9448
SPXW  220513P04555000,155.2753
SPXW  220513P04560000,158.6696
SPXW  220513P04565000,162.1276
SPXW  220513P04570000,165.6496
SPXW  220513P04575000,169.2350
SPXW  220513P04580000,172.8832
SPXW  220513P04585000,176.5933
SPXW  220513P04590000,180.3649
SPXW  220513P04595000,184.1880
SPXW  220513P04600000,188.0686
SPXW  220513P04605000,192.0082
SPXW  220513P04610000,196.0048
SPXW  220513P04615000,200.0568
SPXW  220513P04620000,204.1624
SPXW  220513P04625000,208.3189
SPXW  220513P04630000,212.5264
SPXW  220513P04635000,216.7805
SPXW  220513P04640000,221.0803
SPXW  220513P04650000,229.8109
SPXW  220513P04660000,238.7025
SPXW  220513P04670000,247.7391
SPXW  220513P04675000,252.3077
SPXW  220513P04680000,256.9079
SPXW  220513P04690000,266.1937
SPXW  220513P04700000,275.5832
SPXW  220513P04710000,285.0630
SPXW  220513P04720000,294.6199
SPXW  220513P04725000,299.4253
SPXW  220513P04750000,323.6605
SPXW  220513P04775000,348.2857
SPXW  220520C03580000,850.2913
SPXW  220520C03590000,840.3985
SPXW  220520C03600000,830.5105
SPXW  220520C03610000,820.6256
SPXW  220520C03620000,810.7461
SPXW  220520C03625000,805.8079
SPXW  220520C03630000,800.8711
SPXW  220520C03640000,791.0013
SPXW  220520C03650000,781.1375
SPXW  220520C03660000,771.2798
SPXW  220520C03670000,761.4288
SPXW  220520C03675000,756.5056
SPXW  220520C03680000,751.5844
SPXW  220520C03690000,741.7478
SPXW  220520C03700000,731.9192
SPXW  220520C03710000,722.0986
SPXW  220520C03720000,712.2856
SPXW  220520C03725000,707.3822
SPXW  220520C03730000,702.4815
SPXW  220520C03740000,692.6864
SPXW  220520C03750000,682.9012
SPXW  220520C03760000,673.1259
SPXW  220520C03765000,668.2424
SPXW  220520C03770000,663.3613
SPXW  220520C03775000,658.4831
SPXW  220520C03780000,653.6081
SPXW  220520C03785000,648.7360
SPXW  220520C03790000,643.8669
SPXW  220520C03795000,639.0010
SPXW  220520C03800000,634.1378
SPXW  220520C03805000,629.2786
SPXW  220520C03810000,624.4225
SPXW  220520C03815000,619.5699
SPXW  220520C03820000,614.7208
SPXW  220520C03825000,609.8753
SPXW  220520C03830000,605.0337
SPXW  220520C03835000,600.1960
SPXW  220520C03840000,595.3622
SPXW  220520C03845000,590.5324
SPXW  220520C03850000,585.7067
SPXW  220520C03855000,580.8852
SPXW  220520C03860000,576.0682
SPXW  220520C03865000,571.2553
SPXW  220520C03870000,566.4472
SPXW  220520C03875000,561.6438
SPXW  220520C03880000,556.8455
SPXW  220520C03885000,552.0519
SPXW  220520C03890000,547.2634
SPXW  220520C03895000,542.4803
SPXW  220520C03900000,537.7028
SPXW  220520C03905000,532.9306
SPXW  220520C03910000,528.1640
SPXW  220520C03915000,523.4034
SPXW  220520C03920000,518.6485
SPXW  220520C03925000,513.8995
SPXW  220520C03930000,509.1566
SPXW  220520C03935000,504.4205
SPXW  220520C03940000,499.6910
SPXW  220520C03945000,494.9678
SPXW  220520C03950000,490.2521
SPXW  220520C03955000,485.5422
SPXW  220520C03960000,480.8409
SPXW  220520C03965000,476.1476
SPXW  220520C03970000,471.4612
SPXW  220520C03975000,466.7823
SPXW  220520C03980000,462.1112
SPXW  220520C03985000,457.4487
SPXW  220520C03990000,452.7947
SPXW  220520C03995000,448.1485
SPXW  220520C04000000,443.5112
SPXW  220520C04005000,438.8833
SPXW  220520C04010000,434.2639
SPXW  220520C04015000,429.6536
SPXW  220520C04020000,425.0528
SPXW  220520C04025000,420.4623
SPXW  220520C04030000,415.8822
SPXW  220520C04035000,411.3111
SPXW  220520C04040000,406.7449
SPXW  220520C04045000,402.1882
SPXW  220520C04050000,397.6421
SPXW  220520C04055000,393.1066
SPXW  220520C04060000,388.5819
SPXW  220520C04065000,384.0682
SPXW  220520C04070000,379.5657
SPXW  220520C04075000,375.0735
SPXW  220520C04080000,370.5934
SPXW  220520C04085000,366.1241
SPXW  220520C04090000,361.6664
SPXW  220520C04095000,357.2203
SPXW  220520C04100000,352.7872
SPXW  220520C04105000,348.3663
SPXW  220520C04110000,343.9573
SPXW  220520C04115000,339.5609
SPXW  220520C04120000,335.1771
SPXW  220520C04125000,330.8061
SPXW  220520C04130000,326.4483
SPXW  220520C04135000,322.1042
SPXW  220520C04140000,317.7730
SPXW  220520C04145000,313.4558
SPXW  220520C04150000,309.1524
SPXW  220520C04155000,304.8641
SPXW  220520C04160000,300.5899
SPXW  220520C04165000,296.3297
SPXW  220520C04170000,292.0846
SPXW  220520C04175000,287.8545
SPXW  220520C04180000,283.6405
SPXW  220520C04185000,279.4422
SPXW  220520C04190000,275.2593
SPXW  220520C04195000,271.0926
SPXW  220520C04200000,266.9427
SPXW  220520C04205000,262.8073
SPXW  220520C04210000,258.6897
SPXW  220520C04215000,254.5878
SPXW  220520C04220000,250.5036
SPXW  220520C04225000,246.4359
SPXW  220520C04230000,242.3865
SPXW  220520C04235000,238.3553
SPXW  220520C04240000,234.3438
SPXW  220520C04245000,230.3510
SPXW  220520C04250000,226.3773
SPXW  220520C04255000,222.4226
SPXW  220520C04260000,218.4874
SPXW  220520C04265000,214.5720
SPXW  220520C04270000,210.6767
SPXW  220520C04275000,206.8012
SPXW  220520C04280000,202.9455
SPXW  220520C04285000,199.1111
SPXW  220520C04290000,195.2972
SPXW  220520C04295000,191.5039
SPXW  220520C04300000,187.7313
SPXW  220520C04305000,183.9808
SPXW  220520C04310000,180.2512
SPXW  220520C04315000,176.5436
SPXW  220520C04320000,172.8577
SPXW  220520C04325000,169.1932
SPXW  220520C04330000,165.5569
SPXW  220520C04335000,161.9486
SPXW  220520C04340000,158.3612
SPXW  220520C04345000,154.7937
SPXW  220520C04350000,151.2498
SPXW  220520C04355000,147.7279
SPXW  220520C04360000,144.2295
SPXW  220520C04365000,140.7545
SPXW  220520C04370000,137.3041
SPXW  220520C04375000,133.8788
SPXW  220520C04380000,130.4795
SPXW  220520C04385000,127.1061
SPXW  220520C04390000,123.7603
SPXW  220520C04395000,120.4430
SPXW  220520C04400000,117.1525
SPXW  220520C04405000,113.8922
SPXW  220520C04410000,110.6610
SPXW  220520C04415000,107.4615
SPXW  220520C04420000,104.2938
SPXW  220520C04425000,101.1603
SPXW  220520C04430000,98.0762
SPXW  220520C04435000,95.0292
SPXW  220520C04440000,92.0196
SPXW  220520C04445000,89.0496
SPXW  220520C04450000,86.1197
SPXW  220520C04455000,83.2309
SPXW  220520C04460000,80.3843
SPXW  220520C04465000,77.5817
SPXW  220520C04470000,74.8240
SPXW  220520C04475000,72.1116
SPXW  220520C04480000,69.4467
SPXW  220520C04485000,66.8305
SPXW  220520C04490000,64.2621
SPXW  220520C04495000,61.7457
SPXW  220520C04500000,59.2802
SPXW  220520C04505000,56.8671
SPXW  220520C04510000,54.5083
SPXW  220520C04515000,52.2035
SPXW  220520C04520000,49.9558
SPXW  220520C04525000,47.7664
SPXW  220520C04530000,45.6332
SPXW  220520C04535000,43.5569
SPXW  220520C04540000,41.5393
SPXW  220520C04545000,39.5792
SPXW  220520C04550000,37.6785
SPXW  220520C04555000,35.8362
SPXW  220520C04560000,34.0535
SPXW  220520C04565000,32.3305
SPXW  220520C04570000,30.6675
SPXW  220520C04575000,29.0644
SPXW  220520C04580000,27.5206
SPXW  220520C04585000,26.0358
SPXW  220520C04590000,24.6098
SPXW  220520C04595000,23.2428
SPXW  220520C04600000,21.9328
SPXW  220520C04605000,20.6805
SPXW  220520C04610000,19.4819
SPXW  220520C04615000,18.3315
SPXW  220520C04620000,17.2368
SPXW  220520C04625000,16.1937
SPXW  220520C04630000,15.2046
SPXW  220520C04635000,14.2656
SPXW  220520C04640000,13.3753
SPXW  220520C04645000,12.5333
SPXW  220520C04650000,11.7375
SPXW  220520C04655000,10.9853
SPXW  220520C04660000,10.2754
SPXW  220520C04665000,9.6054
SPXW  220520C04670000,8.9746
SPXW  220520C04675000,8.3813
SPXW  220520C04680000,7.8249
SPXW  220520C04685000,7.3013
SPXW  220520C04690000,6.8109
SPXW  220520C04695000,6.3514
SPXW  220520C04700000,5.9204
SPXW  220520C04705000,5.5188
SPXW  220520C04710000,5.1425
SPXW  220520C04715000,4.7921
SPXW  220520C04720000,4.4653
SPXW  220520C04725000,4.1607
SPXW  220520C04730000,3.8768
SPXW  220520C04735000,3.6130
SPXW  220520C04740000,3.3681
SPXW  220520C04745000,3.1400
SPXW  220520C04750000,2.9271
SPXW  220520C04755000,2.7303
SPXW  220520C04760000,2.5477
SPXW  220520C04765000,2.3783
SPXW  220520C04770000,2.2219
SPXW  220520C04775000,2.0756
SPXW  220520C04780000,1.9400
SPXW  220520C04785000,1.8146
SPXW  220520C04790000,1.6978
SPXW  220520C04795000,1.5895
SPXW  220520C04800000,1.4891
SPXW  220520C04805000,1.3960
SPXW  220520C04810000,1.3109
SPXW  220520C04815000,1.2296
SPXW  220520C04820000,1.1540
SPXW  220520C04825000,1.0821
SPXW  220520C04830000,1.0171
SPXW  220520C04835000,0.9561
SPXW  220520C04840000,0.8988
SPXW  220520C04845000,0.8457
SPXW  220520C04850000,0.7964
SPXW  220520C04855000,0.7497
SPXW  220520C04860000,0.7062
SPXW  220520C04865000,0.6657
SPXW  220520C04870000,0.6277
SPXW  220520C04875000,0.5918
SPXW  220520C04880000,0.5583
SPXW  220520C04885000,0.5265
SPXW  220520C04890000,0.4967
SPXW  220520C04895000,0.4685
SPXW  220520C04900000,0.4417
SPXW  220520C04905000,0.4167
SPXW  220520C04910000,0.3927
SPXW  220520C04920000,0.3501
SPXW  220520C04925000,0.3302
SPXW  220520C04930000,0.3114
SPXW  220520C04940000,0.2785
SPXW  220520C04950000,0.2474
SPXW  220520C04960000,0.2197
SPXW  220520C04970000,0.1962
SPXW  220520C04975000,0.1855
SPXW  220520C04980000,0.1756
SPXW  220520C04990000,0.1574
SPXW  220520C05000000,0.1421
SPXW  220520C05010000,0.1287
SPXW  220520C05020000,0.1171
SPXW  220520C05025000,0.1120
SPXW  220520C05030000,0.1071
SPXW  220520C05040000,0.0985
SPXW  220520C05050000,0.0916
SPXW  220520C05060000,0.0860
SPXW  220520C05070000,0.0816
SPXW  220520C05075000,0.0793
SPXW  220520C05080000,0.0773
SPXW  220520C05090000,0.0729
SPXW  220520C05100000,0.0688
SPXW  220520C05110000,0.0652
SPXW  220520P01800000,0.0723
SPXW  220520P01900000,0.0917
SPXW  220520P01950000,0.1032
SPXW  220520P02000000,0.1154
SPXW  220520P02050000,0.1285
SPXW  220520P02100000,0.1433
SPXW  220520P02150000,0.1605
SPXW  220520P02200000,0.1804
SPXW  220520P02250000,0.2036
SPXW  220520P02300000,0.2269
SPXW  220520P02350000,0.2537
SPXW  220520P02400000,0.2871
SPXW  220520P02450000,0.3261
SPXW  220520P02500000,0.3702
SPXW  220520P02550000,0.4169
SPXW  220520P02600000,0.4645
SPXW  220520P02650000,0.5151
SPXW  220520P02700000,0.5732
SPXW  220520P02750000,0.6411
SPXW  220520P02800000,0.7243
SPXW  220520P02850000,0.8219
SPXW  220520P02900000,0.9273
SPXW  220520P02925000,0.9833
SPXW  220520P02950000,1.0403
SPXW  220520P02975000,1.1002
SPXW  220520P03000000,1.1626
SPXW  220520P03025000,1.2280
SPXW  220520P03050000,1.2970
SPXW  220520P03075000,1.3700
SPXW  220520P03100000,1.4466
SPXW  220520P03125000,1.5280
SPXW  220520P03150000,1.6137
SPXW  220520P03175000,1.7043
SPXW  220520P03200000,1.7995
SPXW  220520P03225000,1.8995
SPXW  220520P03250000,2.0044
SPXW  220520P03275000,2.1141
SPXW  220520P03300000,2.2281
SPXW  220520P03325000,2.3474
SPXW  220520P03350000,2.4724
SPXW  220520P03375000,2.6070
SPXW  220520P03400000,2.7515
SPXW  220520P03425000,2.9053
SPXW  220520P03430000,2.9369
SPXW  220520P03440000,3.0015
SPXW  220520P03450000,3.0677
SPXW  220520P03460000,3.1356
SPXW  220520P03470000,3.2049
SPXW  220520P03475000,3.2402
SPXW  220520P03480000,3.2759
SPXW  220520P03490000,3.3488
SPXW  220520P03500000,3.4242
SPXW  220520P03510000,3.5016
SPXW  220520P03520000,3.5813
SPXW  220520P03525000,3.6220
SPXW  220520P03530000,3.6634
SPXW  220520P03540000,3.7483
SPXW  220520P03550000,3.8364
SPXW  220520P03560000,3.9273
SPXW  220520P03570000,4.0217
SPXW  220520P03575000,4.0704
SPXW  220520P03580000,4.1200
SPXW  220520P03590000,4.2214
SPXW  220520P03600000,4.3275
SPXW  220520P03610000,4.4368
SPXW  220520P03620000,4.5514
SPXW  220520P03625000,4.6103
SPXW  220520P03630000,4.6706
SPXW  220520P03640000,4.7950
SPXW  220520P03650000,4.9253
SPXW  220520P03660000,5.0618
SPXW  220520P03670000,5.2049
SPXW  220520P03675000,5.2787
SPXW  220520P03680000,5.3546
SPXW  220520P03690000,5.5122
SPXW  220520P03700000,5.6777
SPXW  220520P03710000,5.8513
SPXW  220520P03720000,6.0325
SPXW  220520P03725000,6.1261
SPXW  220520P03730000,6.2225
SPXW  220520P03740000,6.4216
SPXW  220520P03750000,6.6305
SPXW  220520P03760000,6.8494
SPXW  220520P03765000,6.9629
SPXW  220520P03770000,7.0789
SPXW  220520P03775000,7.1978
SPXW  220520P03780000,7.3198
SPXW  220520P03785000,7.4448
SPXW  220520P03790000,7.5728
SPXW  220520P03795000,7.7040
SPXW  220520P03800000,7.8378
SPXW  220520P03805000,7.9757
SPXW  220520P03810000,8.1167
SPXW  220520P03815000,8.2611
SPXW  220520P03820000,8.4091
SPXW  220520P03825000,8.5607
SPXW  220520P03830000,8.7162
SPXW  220520P03835000,8.8756
SPXW  220520P03840000,9.0388
SPXW  220520P03845000,9.2061
SPXW  220520P03850000,9.3775
SPXW  220520P03855000,9.5530
SPXW  220520P03860000,9.7331
SPXW  220520P03865000,9.9173
SPXW  220520P03870000,10.1063
SPXW  220520P03875000,10.3000
SPXW  220520P03880000,10.4987
SPXW  220520P03885000,10.7022
SPXW  220520P03890000,10.9108
SPXW  220520P03895000,11.1247
SPXW  220520P03900000,11.3443
